Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/7/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Finland,FIN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,90.67024431,88.06128924,106.0289371,120.7440213,128.0819702,126.8884905,134.7454784,152.1277913,178.4683132,188.821312,198.2387276,205.0940025,232.8613703,242.0041711,210.7729015,171.3225557,181.2118581,195.7815028,204.1254428,206.4060785,194.8969269,226.7849615,225.837155,215.4373935,219.1309126,225.3115596,228.9040014,219.3144587,227.9647897,195.0945392,147.4322738,151.0418491,149.7385305,154.4136192,158.987637,147.405105,147.7229959,142.5802879,142.3912544,136.6482336,135.4123923,129.4285973,126.6040293,126.1557167,121.3789403,113.9376244,106.7740506,95.93864813,76.77323651,100.5370765,86.18618085,86.23982927,87.35263702,92.74430698,89.20438835,86.16295637,89.53835861,91.66027642,95.28062361,92.7917967,98.08426215,69.53145917,87.16755793,
Fiji,FJI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,18.35955056,46.2247191,57.15116279,88.81395349,76.54320988,75.49382716,65.51898734,87.17910448,86.88059701,88.76119403,110.4328358,141.4285714,117.1142857,175.8571429,156,157.5,140,132.2222222,193.3333333,182.2222222,197.8947368,138,103.8095238,142.7272727,113.625,180.8333333,165.3846154,180,153.6666667,143.75,81.87134503,79.29782082,93.47553325,117.1875,126.0504202,138.6861314,146.3414634,146.7304625,118.4210526,64.76683938,90.90909091,116.621881,33.26219512,83.1425486,76.7281106,52.72839506,53.80319149,100.1440922,59.14239482,42.68987342,90.63467492,72.31818182,83.05637982,84.9127907,125.2849003,106.0893855,118.0410959,84.71774194,81.16094987,97.72135417,76.171875,127.9166667,103.1380208,
France,FRA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,123.5897174,134.481362,148.142277,161.190586,164.8894446,182.9679359,210.0323634,230.040446,239.3665243,267.0638457,290.8025915,311.3505609,340.8389682,269.469846,270.3686609,298.0211313,302.9134086,323.7192416,339.3195793,321.0107601,317.7907109,315.6195116,330.1262097,324.5550003,317.7314066,326.2695855,320.267518,336.8158087,344.6320984,319.5312851,312.091659,253.8255944,255.2983841,260.3972105,270.4106619,278.1653392,273.0581661,264.0572115,258.9971177,225.8205117,227.7348072,211.2837819,223.3639157,212.1080139,192.4625631,190.3825727,209.3381895,152.4465342,120.563425,150.5379576,141.2993039,160.7863054,169.4173946,168.4267254,170.4009481,163.1391209,177.6248273,170.970794,157.7226122,179.5401217,171.6520477,130.6185774,131.3227821,
Faroe Islands,FRO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13171.875,8734.375,12843.75,12031.25,12484.375,10562.5,8531.25,7562.5,7468.75,14343.75,4703.125,10265.625,2031.25,3921.875,6560.606061,17196.9697,12227.27273,242.4242424,842.8571429,328.5714286,171.4285714,614.2857143,
"Micronesia, Fed. Sts.",FSM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,11.2,1.2,6,13.2,2.4,1.2,7,2.5,5,5.5,2,1.5,1.5,1.5,1.5,2.5,1.5,0,0,4.5,7.5,
Gabon,GAB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,0.235,0.1,0.136363636,1.724137931,3.34496124,2.19047619,1.045296167,0.422145329,0.343642612,5.215017065,1.355932203,7.070707071,9.030100334,9.302325581,7.128712871,7.124590164,3.087947883,3.883495146,3.604501608,1.916932907,1.587301587,1.261829653,1.253918495,1.230769231,0.615384615,0.615384615,1.332307692,0.923076923,0.923076923,0.923076923,5.578461538,3.612307692,5.107692308,8.344615385,8.458461538,9.058461538,10.51692308,12.02153846,3.16,5.649230769,10.08923077,10.13846154,13.08,27.33846154,31.83076923,60.62153846,44.15076923,39.86153846,21.27384615,28.25230769,59.85846154,50.26769231,
United Kingdom,GBR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,195.2891986,195.0801548,205.5257732,203.1547457,211.8272244,227.3620972,257.9696265,246.7088086,226.6787659,266.6431991,273.2613573,243.0635433,264.5371025,238.2481958,264.9585092,279.8085292,290.2759717,298.8754325,327.2807146,296.9066204,333.1402925,368.1469695,379.3303377,374.1693152,359.9427754,381.8443804,358.1831291,357.5370317,374.6642793,360.7250755,330.5923557,305.6148917,340.6665572,375.4017933,369.1037736,389.6359462,356.4698492,332.8002559,337.333108,300.2042206,330.9148823,323.3667473,315.9568828,305.5507819,291.8484901,256.4817854,254.5603944,256.6194838,212.4318069,243.0485762,246.9482019,232.9362524,233.0258244,247.8543354,252.3706538,247.7592762,248.566493,245.6197779,245.0046654,233.1687693,241.4388143,193.5074846,191.4392852,
Georgia,GEO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.56603774,67.79874214,38.99371069,40.2075227,41.22919334,46.49681529,42.92929293,50.63291139,52.96343001,35.22012579,33.04130163,14.36907731,31.46681416,53.28723404,47.52813853,41.33909287,40.1503268,48.34411085,46.88860759,46.52623211,58.07837838,73.40630262,68.68493151,64.46831656,75.11918605,65.58024691,68.79099678,68.56677524,178.1967742,169.4647436,156.4905063,170.2434211,
Ghana,GHA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.422352941,1.135294118,1.235294118,0.866470588,0.667058824,0.705882353,0.775882353,0.797647059,0.698823529,1.966470588,1.697058824,2.648235294,3.907058824,5.722941176,13.61111111,11.38888889,17.33333333,10,9.736842105,6.315789474,15.26315789,12.9047619,10.19047619,3.652173913,5.208333333,3.166666667,4.3544,4.867307692,3.261538462,4.814814815,2.857142857,3.607142857,2.702857143,2.75,3.233333333,5.4375,5.921111111,4.161988062,4.16771157,3.174027048,8.18001226,4.076763319,7.358455402,13.40902475,6.019740534,20.88362747,18.70588619,15.84987316,20.89120943,20.43722678,14.6056991,37.78139462,27.15351507,16.69546937,24.97416763,22.29418005,38.24644308,27.55025754,40.13605931,50.11189197,37.36385061,37.04961889,28.89020998,
Gibraltar,GIB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.616788321,0.620437956,0.693430657,1.131386861,1.094890511,1.277372263,1.277372263,0.912408759,0.912408759,1.094890511,1.058394161,1.02189781,0.364963504,0.667153285,0.547445255,0.474452555,0.291970803,0.364963504,0.802919708,0.102189781,0.298175182,0.308759124,,0.07189781,0.131386861,0.237956204,0.328467153,0.230291971,0.297810219,0.423722628,0.70729927,0.184671533,0.574817518,1.459854015,1.86350365,1.550729927,0.655474453,1.198540146,1.167883212,1.167883212,1.167883212,0.875592849,0.716630197,0.957710536,0.919737322,0.865979051,1.158129653,1.207619866,0.610853415,0.742481891,2.83242436,2.115375301,2.09526457,0.690422452,0.590316186,0.4816354,5.238094501,4.102961975,4.321494995,4.291455848,4.051219443,5.150013374,2.908955881,
"Gambia, The",GMB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,0.306451613,2.912,4.380952381,3.5703125,2.375,1.692307692,2.253846154,3.007518797,6.15942029,6.412587413,6.388235294,4.603658537,10.12269939,9.729411765,18.01129944,19.45180723,12.73584906,7.53038674,12.32673267,13.1147541,12.4260355,23.07692308,21.46892655,14.13043478,4.673366834,10.92265193,3.20855615,4.591836735,4.938271605,4.968944099,4.444444444,5.102702703,4.236842105,5.365853659,11.62790698,5.333333333,3.418803419,3.278688525,,10.68560606,9.186813187,11.204947,10.82593857,8.97689769,4.260752688,6.343457944,7.3,10.27555556,2.582222222,0.404444444,0.453333333,0.528888889,0.666666667,0.390909091,8.05,4.220454545,0.781818182,2.236363636,2.236363636,15.575,
Guinea-Bissau,GNB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,0.4,1.776470588,1.176470588,0.784313725,,2.745098039,0.580392157,0.823529412,5.836575875,3.333333333,1.785714286,,,,2.770833333,1.086956522,3.579166667,2.344,2.176,0.944,1.111111111,1.071428571,1.071428571,1.111111111,1.111111111,2.307692308,2.142857143,8,8,9.653571429,10.82222222,9.710714286,10.56428571,14.17857143,8.689285714,9.921428571,9.992857143,15.69666667,9.756666667,14.06333333,14.55666667,14.48666667,14.44666667,18.69488962,23.80558434,21.99913957,20.3731702,24.17637874,17.96605493,13.86253029,13.59945693,
Equatorial Guinea,GNQ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,18.18181818,20.23809524,21.95121951,23.07692308,26.31578947,,51.42857143,48.48484848,50,63.33333333,41.37931034,38.70967742,3.333333333,3.571428571,3.703703704,4,4.166666667,4.545454545,4.761904762,5.263157895,,,,,,,,,,,,,,,,,,,,,,17.21621622,7.405405405,10.24324324,7.864864865,8.365853659,8.146341463,7.934782609,6.055555556,7.425925926,8.685185185,7.148148148,7.388888889,7.537037037,8.925925926,7.444444444,9.648148148,8.907407407,9.622641509,9.509433962,8.849056604,12.22641509,12.22641509,
Greece,GRC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,56.80887616,69.16171848,71.49198561,82.11262912,83.80742227,87.33055092,91.0486755,103.2823452,106.6165065,111.8445183,116.2219993,121.4974874,140.4649983,144.6031208,159.1296424,170.2596953,175.6624826,198.2449538,198.3612154,181.4674475,198.3955556,201.7076503,220.7586207,222.6557153,245.6401384,234.3692254,210.9407666,226.6154384,224.5074317,240.0827872,227.4502965,219.273743,179.2884819,185.8251058,179.0145339,199.2882562,180.7099319,169.5402299,169.8044895,166.3626414,158.4558824,154.110784,152.6589233,156.6542412,138.723759,133.3235294,139.7089988,118.2210485,108.7593247,126.1877678,110.0321317,109.230315,117.2322709,123.0625,118.2726854,125.6551402,129.9512984,134.7717341,141.5095536,177.2589981,188.1876921,142.7786892,142.1801355,
Grenada,GRD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,104.5,109,84,115.5,110,127.5,54.33333333,107,91,140.3333333,85.33333333,105,98.66666667,91,94.66666667,126,103.6666667,92.33333333,86.66666667,64.66666667,64.66666667,
Greenland,GRL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,13.70454545,13.87090909,17.74545455,17.07090909,13.17454545,30.22727273,22.67207207,37.15945946,29.76818182,42.10181818,22.56181818,38.18839286,43.84521739,55.21965812,47.00854701,78.7775,82.7424,76.2512,80.38430745,67.32283465,70.00235294,62.24692308,52.36076923,69.38461538,73.13846154,94.61538462,96.46153846,82.53846154,99.53846154,90,110.1538462,121.4615385,129.9093656,124.8153619,137.2693727,134.4599559,145.0330116,113.1165376,122.1794577,125.1537806,115.5548036,76.63425991,91.67182663,119.780707,141.6907143,136.0438247,123.7734772,77.10752688,103.9692328,150.805226,172.9983559,200.8369734,207.0058013,196.926888,199.5877551,175.735037,206.231383,211.3155819,176.9512354,237.0939511,219.3500644,164.0933076,196.6467181,
Guam,GUM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,90.84172653,92.62602387,101.0751966,79.464207,98.1678415,87.55652024,100.2040396,91.3245364,113.4498235,105.4939565,127.2938717,156.566844,168.5636196,171.0826277,133.7908132,109.9966833,82.15114888,133.0770942,113.8906499,62.10404343,148.9048613,108.4013116,109.2724685,155.937092,129.4455244,225.5351842,139.5950275,150.0908942,171.0826277,125.9504007,163.735521,128.0495741,125.9504007,116.5041207,157.4380009,139.5950275,164.5122151,156.3884142,198.7287406,132.0799869,136.4462675,155.6839803,107.9180094,208.9181921,95.68041237,141.0721649,141.3917526,245.9278351,87.70103093,170.2474227,120.556701,188.5360825,266.5773196,230.1340206,264.1030928,193.1340206,121.0412371,267.8453608,269.1649485,228.3505155,263.6391753,185.0515464,201.443299,
High income,HIC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,139.8542087,146.4756989,,,,,,,,,103.473774,103.3771957,100.2677684,101.744055,105.2355064,104.498498,102.8743565,102.370166,98.51008596,99.54062655,99.67235021,105.8223462,102.554068,99.52304365,100.4215653,106.4475043,89.73281329,89.75648028,99.00338773,100.4681355,104.711567,106.3638047,105.289116,106.3812172,106.794505,108.6249488,109.3883585,108.4726347,114.0315423,112.7112747,103.0755246,,
"Hong Kong SAR, China",HKG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.2,352.6,376.2,398.2,412,423,403.75,414,469.4285714,487.1428571,511.9354839,511.6129032,531.2903226,532.2580645,527.6666667,512.9032258,496,474,514,502,484,484,
Honduras,HND,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,4.328957529,5.108812261,5.763358779,5.940594059,7.207890744,8.799093656,10.97744361,13.51351351,16.94277108,18.04511278,20.63015754,17.47076023,17.41654572,13.51156069,14.15428167,17.66342142,18.56287425,15.55851064,13.05220884,19.20485175,19.17623228,16.4098916,19.21813224,24.8954918,15.6838488,17.3494142,23.49895906,27.86582809,23.14661134,10.25581395,23.86126005,26.84356436,32.67973856,17.87878788,55.5625,51.625,94.56513158,92.03486842,111.5803815,169.0074906,141.8539326,41.57490637,54.9588015,36.59142857,60.62380952,98.44190476,90.17238095,77.61493124,62.22200393,85.65717092,131.4901768,107.910609,123.9646365,140.0176817,131.9076621,164.3153242,184.5117878,205.4125737,157.4508841,238.3732809,191.1198428,191.108055,187.9705305,
Heavily indebted poor countries (HIPC),HPC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.109157379,1.108632537,1.410893507,1.336193129,1.803194771,1.862858295,2.289275782,2.333947026,2.56312126,3.211287689,3.68605568,3.86003438,4.274029614,4.625124107,4.478876116,5.297418985,6.04324319,5.611519862,5.583131842,5.719196096,6.466467927,6.171679236,6.560152462,6.352801474,6.249575604,6.078269611,6.402255498,6.114041519,5.619437995,4.919216298,5.506372191,5.912256527,6.032960202,5.818130003,6.93934304,7.056754508,8.335625117,7.721476078,7.949215459,7.643964301,6.861771967,8.468393225,7.027714057,8.04119789,7.520720955,8.524885845,8.639659567,8.980289164,8.699082275,10.59002747,10.45105566,11.82073274,10.496916,11.91554232,12.94427423,14.80174661,15.96700245,14.73702491,15.2251537,18.49684349,15.05622864,15.21757476,,
Croatia,HRV,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4207921,130.4143126,174.8188406,162.0411817,205.1724138,280.6225839,161.9724518,181.835206,264.8456057,205.8616647,256.988345,292.8020833,312.5844156,294.5085911,380.7877412,410.0633803,495.2283025,164.6792583,297.3098187,311.0114866,191.3879082,160.8101324,192.1478657,181.7861799,119.0366133,213.5483476,220.9950249,211.7509113,199.7255343,208.0793466,188.5756155,169.0195853,
Haiti,HTI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.166666667,0.166666667,0.166666667,0.298888889,0.397777778,0.388888889,1.8203125,1.822916667,2.104166667,2.734375,0.38961039,4.025974026,4.615384615,5,0.512820513,7.435897436,5.897435897,4.102564103,4.871794872,4.102564103,2.692307692,2.948717949,2.820512821,4.743589744,1.282051282,3.717948718,5.512820513,5.256410256,6.375,9.25,8.75,13.96666667,12.14222222,9.684444444,16.03222222,15.47111111,11.28111111,16.11333333,4.242222222,5.126,7.467,5.704,9.88,9.852581528,12.95423729,6.003389831,151.0627119,10.64830508,19,8.044915254,3.720338983,12.3440678,45.97033898,52.856,11.37,7.426865672,5.546268657,4.405970149,
Hungary,HUN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,41.43608009,52.855547,57.67372474,65.6391713,68.35704724,74.10717703,98.48609779,120.7966199,134.3423077,161.2098979,183.9542824,196.3762797,232.2629444,260.5260285,296.074883,271.7204385,297.9461645,305.0697582,298.1659718,278.3220609,295.2514411,304.4961148,316.0101594,303.1352695,265.6814932,274.3105294,271.9001585,280.700396,238.6777514,134.5358132,64.50336234,39.85660059,61.62594777,66.06085492,76.6011236,94.55975889,88.60746888,76.90392198,89.84423676,90.61799218,98.51302649,94.87624837,95.4970633,98.52109613,85.19886981,99.19512726,110.4094077,96.70076336,77.48222465,84.33424408,93.28828214,99.6154196,113.5586191,112.7082369,114.1475486,138.173028,152.3786722,150.8589269,145.9856382,162.6167312,165.491768,108.325791,89.52529917,
IBRD only,IBD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,8.928737519,9.682050353,11.39408066,13.23410672,16.11159484,20.4496391,21.27198413,24.2540821,27.23033694,31.28884215,34.17402331,38.36508254,42.73014311,41.00988576,47.44445626,48.43922019,57.49922179,63.69167091,68.86269376,75.75206248,75.27182892,77.28085956,81.93991486,88.64564271,83.65391914,88.07950075,96.09849582,106.2039443,106.3443046,107.6800651,109.6415339,93.6510172,86.05970324,89.68884285,98.37005181,103.238602,106.1046026,108.5614025,111.2068121,108.4170772,111.8635436,116.8403759,120.8613556,131.762305,134.1451903,138.9614664,147.7219826,144.4480874,145.013228,160.1622178,167.3822296,164.5969454,168.1286087,173.6809155,170.069587,170.8328856,176.7901829,175.3285432,172.0764237,184.0225594,182.6008391,173.0399544,,
IDA & IBRD total,IBT,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,7.304544345,7.90177595,9.308549015,10.57905848,12.79649318,16.09550856,16.94299787,19.30353115,21.7236176,24.81889602,27.27399082,30.61475789,33.90455324,32.71390161,37.78744826,38.91025397,46.18091358,51.09254124,55.83384635,60.61494708,60.59038029,62.58455794,66.85507852,71.60501411,68.30066374,72.30282996,77.85827533,85.64379307,85.84055916,86.74623029,88.27932519,81.20578302,74.17819672,77.13803343,84.1535854,87.18379943,89.91437428,91.02991397,93.61819932,91.41461411,93.67541126,98.03538292,99.97808552,108.7773105,110.9027105,114.5741109,120.831852,118.0128888,118.4649913,129.9535749,135.5197233,129.7919917,132.4800253,136.9098566,134.1328113,135.0069674,140.1876321,138.6004788,136.636867,146.4748095,144.8518516,136.3102014,,
IDA total,IDA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,2.611859356,2.703154889,3.017521945,3.518320173,4.467383772,5.026428165,5.690184855,6.063204779,7.149587448,7.929663213,8.053438568,8.190623675,9.369974804,10.61419867,12.17821676,13.37685205,14.98664057,16.01336142,16.88959654,18.0743884,19.43237006,19.59234962,20.888998,23.07422044,22.49611342,23.37359793,24.37524411,24.42424412,25.02521021,32.76394891,30.89204952,30.1472876,32.12515145,31.56499291,32.4207883,30.88478081,33.11788122,33.13224931,32.23808975,33.70382731,31.61328117,33.10242505,35.16495666,36.49956558,34.54688328,34.86641468,36.5486307,37.77342134,38.53157078,35.1091586,36.55201769,38.56925105,38.57555416,40.90080399,45.09319736,44.2775912,45.91257246,50.36769094,48.39175898,43.18681113,,
IDA blend,IDB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.738831091,1.744244683,2.43009932,3.113749145,3.075388401,3.892157106,5.231483507,6.097916145,7.50363457,7.568599464,9.448834125,10.50121357,10.26240306,10.91486055,12.65404627,14.00155823,15.05651599,17.48231658,19.11893054,22.19008647,23.3755272,24.01670253,24.99601001,25.15402074,28.56890507,32.92899572,31.19503964,33.20838011,34.93267037,35.77447269,35.35190229,51.74582432,51.25971269,44.72665296,46.48802082,47.87834849,48.26668801,46.33609259,48.09250644,48.93006813,48.39929589,49.10074777,50.86548465,51.08712973,56.44604192,59.73568872,54.94280781,54.87733519,63.20097873,65.43953056,60.7018103,57.87279177,66.2349669,66.50418172,66.58034282,71.71741426,79.52717105,75.41165407,76.07564703,81.07660085,81.74867853,68.0266666,,
Indonesia,IDN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,9.325475384,10.14082914,8.735606442,6.402850833,6.224914054,9.458773907,8.184966337,17.36556239,11.28155461,15.07984461,14.12613444,27.77235782,29.53610954,30.1947376,29.33036217,29.27777889,36.25429422,44.5797381,49.5395579,67.32614501,82.72491359,89.88612732,86.43938617,104.2062039,102.3587005,101.566062,105.507794,117.2669692,111.7737296,123.4780033,132.7415519,142.6677713,127.8062772,144.0499825,145.8424634,151.3795218,124.1625327,152.0372332,140.7112201,138.9833343,147.0546792,138.744886,163.7671813,180.476087,184.3262583,189.6275127,222.926372,234.0220233,239.6035912,239.5533932,260.8719544,324.1051273,303.5337469,334.1158711,341.4969901,332.6893895,374.4817808,388.9456342,304.3160405,336.107986,381.2299193,311.0881108,311.0719886,
IDA only,IDX,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,3.267101389,3.955435998,4.315406977,4.510414481,5.081122978,5.643233525,6.247264292,6.58326437,6.381447135,7.162700456,8.333879149,10.20201955,10.5960604,11.94109266,11.78650589,12.49130189,13.78838244,15.40475242,15.74915122,15.54199061,16.31324995,16.66235891,16.90561537,17.35305486,17.07148265,18.22455797,19.58501855,17.99472783,20.07412528,22.126883,21.19803503,21.83659983,21.00356005,23.18643324,22.64124088,21.47060815,23.36086424,19.61933345,21.85937601,22.12362877,22.63438594,22.39559683,23.33609762,21.39163629,22.54947254,26.10533567,24.25079576,22.50398191,25.53098527,25.59848153,26.66524997,29.37859356,30.08693969,32.20460645,36.42866605,33.43379722,32.1133725,,
Isle of Man,IMN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,2.171289937,2.885768985,3.453991236,4.901985647,4.959043333,6.939907939,9.631993992,10.99963141,12.3893584,14.05455904,16.6303613,17.27928783,17.62561784,15.93364747,21.58825492,21.0839396,26.50762994,31.43243955,32.26120261,33.97276088,37.34899823,35.93043627,40.7756311,48.89070885,52.98642534,58.85599936,51.11791918,66.09647076,69.210771,73.52302412,77.99931978,74.70166435,76.17673723,83.45589294,85.70285527,89.04232883,100.1725608,104.0679516,112.1710203,103.7861182,108.1821987,100.3290553,105.1772039,115.2715101,127.614592,136.4039215,142.8352255,153.3493908,167.4572959,179.0358769,180.7482912,163.1220216,156.4956981,163.4980794,171.0382129,166.0030579,170.5692934,176.0712126,186.4567578,210.6919583,193.6010122,193.7549694,199.1412159,
Not classified,INX,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,310.9898711,358.6348176,385.3828646,394.0949454,383.1817381,566.6107971,622.7987124,681.5864023,741.3157384,795.3776776,784.3323996,1036.688248,1046.350062,765.1434644,943.2327869,1028.521097,1215.922832,1318.943426,1142.994983,1085.636856,1115.232536,1209.976798,1362.41206,1314.735614,1247.584225,1539.708092,1509.360731,1616.005699,1704.391892,1754.434871,1697.727853,1700.178162,1772.716019,1878.591057,1886.031266,1689.373297,1553.672316,1596.770576,1481.798715,1228.047531,1158.124509,1153.707063,1187.65883,1077.446564,1109.734187,1066.100026,973.6233752,857.1975703,1123.802936,1065.372345,995.7093697,1138.780796,1110.334571,991.3968786,1019.320088,1023.290672,1127.279826,1275.274945,1183.575621,1220.256757,1303.105505,1056.159193,895.8701595,
"Iran, Islamic Rep.",IRN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.923431242,1.202068045,1.622866667,2.080013324,2.463382157,3.260146374,5.003322259,5.152317881,5.753968254,6.268976898,11.3624286,12.35521045,19.43595054,20.31117899,21.19747634,22.2739726,27.28271762,21.97963641,31.10931947,47.24019721,50.56162362,63.41630719,72.08090278,63.18627986,60.71530201,60.10382838,61.45012987,65.85346598,82.58441558,76.43186307,68.88076254,79.5544817,51.99053773,57.91082656,58.50011502,63.1294964,73.15489032,75.31032844,81.43477995,93.37731171,83.57726499,87.89612577,93.43421621,98.49068133,103.4969455,126.7806119,97.72446499,108.0992602,90.3930361,90.2488629,48.30570527,52.30988163,56.80894669,73.21304555,47.47708858,47.53557568,51.83091053,57.94217316,63.24558259,68.45951469,68.28944519,68.28944519,68.28944519,
Iraq,IRQ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.402173913,0.376344086,0.51212766,0.623789474,0.736041667,1.52375,1.922886598,2.247835052,2.994226804,3.50660066,4.176155116,4.534,5.7338,6.753333333,6.411764706,8.431372549,10.62745098,11.27615385,19.42857143,17.58095238,14.62857143,15.27619048,16.74285714,29.48571429,34.38095238,37.36952381,41.46666667,44.8490566,43.0754,41.4,24.94444444,39.62264151,62.14285714,76.03960396,69.5625,73.83333333,81.09090909,87.11363636,90.25581395,86.3255814,148.6511628,141.0222222,25.48888889,24.696,47.05096774,46.54583333,37.85050505,57.19,60.19643836,34.29,39.09767442,49.41600093,50.62481512,19.70416583,15.56590863,28.96075669,50.63654659,55.17669551,52.30368283,55.58120346,50.76272892,51.10807003,50.53129402,
